Date,DP,PE,BM,CAPE,PCA.price,BY,DEF,TERM,CAY,SIM,VRP,IC,BDI,NOS,CPI,PCR,MA,PCA.tech,OIL,SI,futureRet1M,futureRet3M,futureRet6M,futureRet1Y
7/27/2000,0.012631861,27.6656,0.211286949,39.63527607,10.5161351,-0.168043098,0.69,-0.202,-0.017418301,0.476923077,0,-2.072547835,0.009872298,-0.0160854,0.037349398,-0.666337345,1,1.888709449,0.097382275,-0.999867306,0.043513145,-0.049522348,-0.053961069,-0.18414162
7/28/2000,0.012923568,27.095,0.215614826,38.81131946,10.00652664,-0.131804578,0.7,-0.155,-0.017418301,0.469230769,0,-2.068073918,0.012862664,-0.0160854,0.037349398,-0.692775049,1,1.888709449,0.090566304,-0.998656149,0.061424281,-0.015064768,-0.050867481,-0.164498256
7/31/2000,0.012841659,27.1955,0.214491013,39.09903753,10.13992598,-0.132553341,0.71,-0.188,-0.017418301,0.461538462,0,-2.142586959,0.016858812,-0.0160854,0.037349398,-0.671436419,1,1.888709449,0.058553309,-0.997464303,0.04893559,-0.00099992,-0.054962596,-0.166618323
8/1/2000,0.012763564,27.3235,0.213460841,39.28633179,10.26105082,-0.176554801,0.7,-0.252,-0.017418301,0.453846154,0,-2.205493479,0.017704671,0.1237924,0.037349398,-0.674621171,1,1.888709449,0.032921773,-0.996291458,0.053860055,-0.01180714,-0.061545531,-0.167813582
8/2/2000,0.012700114,27.3361,0.213406176,39.29136699,10.29045472,-0.181472736,0.7,-0.269,-0.017418301,0.446153846,0,-2.39229674,0.017332981,0.1237924,0.037349398,-0.684298573,1,1.888709449,0.054912904,-0.995137312,0.055476857,-0.007241,-0.070406355,-0.164274504
8/3/2000,0.012612883,27.35,0.212661889,39.65803165,10.40637217,-0.202041341,0.71,-0.271,-0.017418301,0.438461538,0,-2.59169837,0.01756524,0.1237924,0.037349398,-0.682928755,1,1.888709449,0.060406572,-0.994001567,0.036846487,-0.017970441,-0.086248126,-0.179118563
8/4/2000,0.012545563,27.5361,0.211170943,39.92921323,10.566748,-0.24881555,0.7,-0.319,-0.017418301,0.430769231,0,-2.873849185,0.016616528,0.1237924,0.037349398,-0.697718233,1,1.886797619,0.093342824,-0.992883929,0.019843774,-0.021236533,-0.106787135,-0.197719797
8/7/2000,0.012397352,27.8565,0.20874212,40.36452074,10.84847667,-0.190578831,0.71,-0.284,-0.017418301,0.423076923,0,-2.746874592,0.017468902,0.1237924,0.037349398,-0.668056615,1,1.886797619,0.028773915,-0.99178411,0.01555452,-0.03260124,-0.106170525,-0.205601005
8/8/2000,0.012350449,27.9268,0.208259575,40.44743172,10.91283983,-0.222794964,0.71,-0.343,-0.017418301,0.415384615,0,-2.961187296,0.014195367,0.1237924,0.037349398,-0.670061468,1,1.886797619,0.01627178,-0.990701825,0.00785951,-0.050853257,-0.11720996,-0.225430694
8/9/2000,0.012455157,27.7448,0.209621633,40.16462605,10.73919707,-0.223007488,0.7,-0.336,-0.017418301,0.407692308,0,-3.216443648,0.010519642,0.1237924,0.037349398,-0.697287591,1,1.886797619,0.077026941,-0.989636796,0.011066474,-0.050640647,-0.112676838,-0.218795877
8/10/2000,0.012516177,27.5031,0.2114299,39.80865564,10.54374672,-0.369728163,0.71,-0.498,-0.017418301,0.4,0,-3.339721824,0.009373099,0.1237924,0.037349398,-0.717998368,1,1.886797619,0.073813479,-0.988588746,0.014778125,-0.066735534,-0.095980838,-0.204519902
8/11/2000,0.012457795,27.7195,0.209779941,40.11271193,10.71906487,-0.337004603,0.7,-0.51,-0.017418301,0.392307692,0,-3.775510912,0.008288851,0.1237924,0.037349398,-0.711446238,1,1.886797619,0.046182349,-0.987557405,0.008840846,-0.085475828,-0.122972823,-0.211476565
8/14/2000,0.012301326,28.0919,0.207009336,40.63809343,11.04373531,-0.350059326,0.7,-0.507,-0.017418301,0.384615385,0,-4.090005456,0.006099952,0.1237924,0.032993401,-0.703383361,1,1.886797619,0.06533199,-0.986542507,-0.007192799,-0.075603653,-0.153790942,-0.228620927
8/15/2000,0.012311639,27.9572,0.208038612,40.31492175,10.92372021,-0.313731035,0.7,-0.455,-0.017418301,0.376923077,0,-4.057602728,0.004029121,0.1237924,0.035992801,-0.700299273,1,1.886797619,0.063213224,-0.98554379,-0.012622869,-0.065863813,-0.167680171,-0.231195797
8/16/2000,0.01235564,27.8808,0.208615834,40.17877775,10.8477239,-0.273092927,0.7,-0.418,-0.017418301,0.369230769,0,-4.100251364,0.002651036,0.1237924,0.035992801,-0.709050046,1,1.886797619,0.081196413,-0.984560996,-0.024170568,-0.075437993,-0.166543721,-0.225020502
8/17/2000,0.012227103,28.1867,0.206364274,40.60728966,11.11454131,-0.296064675,0.71,-0.445,-0.017418301,0.361538462,0,-4.173425682,0.001928254,0.1237924,0.035992801,-0.705991792,1,1.886797619,0.051721821,-0.98359387,-0.02447373,-0.08969655,-0.183015615,-0.252724829
8/18/2000,0.01226794,28.1076,0.206983628,40.47740846,11.0380368,-0.327502495,0.71,-0.489,-0.017418301,0.353846154,0,-4.103512841,0.000662452,0.1237924,0.035992801,-0.715687127,1,1.884891585,0.067899378,-0.982642163,-0.027442549,-0.105306888,-0.162765024,-0.241721665
8/21/2000,0.01220171,28.2521,0.206113321,40.67611815,11.15938012,-0.314166803,0.71,-0.48,-0.017418301,0.346153846,0,-4.001056421,4.56E-05,0.1237924,0.035992801,-0.724735861,1,1.884891585,0.126560279,-0.98170563,-0.034210212,-0.106978681,-0.175642919,-0.259063239
8/22/2000,0.01222201,28.2335,0.206321697,40.62767706,11.13205077,-0.314820018,0.72,-0.504,-0.017418301,0.338461538,0,-4.08612821,-0.00053847,0.1237924,0.035992801,-0.709019485,1,1.884891585,0.081378214,-0.980235584,-0.033537256,-0.124799645,-0.189154672,-0.251230518
8/23/2000,0.013114723,28.3853,0.205203973,40.82843296,10.8977644,-0.356760924,0.71,-0.561,-0.017418301,0.330769231,0,-4.157764105,0.000653435,0.1237924,0.035992801,-0.723383291,1,1.884891585,0.067499386,-0.978788975,-0.045467933,-0.115447571,-0.193334385,-0.259217101
8/24/2000,0.013074098,28.4266,0.204964234,40.88000543,10.93821404,-0.358669416,0.71,-0.568,-0.017418301,0.323076923,0,-4.475732053,0.002944791,0.1237924,0.035992801,-0.714822673,1,1.884891585,0.036051539,-0.97736543,-0.055268329,-0.11164848,-0.200583037,-0.241306118
8/25/2000,0.013079497,28.3875,0.205220818,40.81774826,10.90861142,-0.342846637,0.71,-0.565,-0.017418301,0.315384615,0,-4.523066026,0.005694237,0.1237924,0.035992801,-0.723978842,1,1.884891585,0.065475582,-0.975964581,-0.054482928,-0.120008451,-0.193508059,-0.244911167
8/28/2000,0.01303506,28.5188,0.204198317,41.01284984,11.02140969,-0.289922698,0.71,-0.547,-0.017418301,0.307692308,0,-4.736783013,0.005390083,0.1237924,0.035992801,-0.733858527,1,1.884891585,0.07976387,-0.974586065,-0.037550082,-0.120720626,-0.188635659,-0.265093716
8/29/2000,0.013032378,28.4311,0.204829889,40.88585355,10.95998691,-0.254598689,0.72,-0.501,-0.017418301,0.3,0,-4.634541507,0.006844634,0.1237924,0.035992801,-0.737049677,1,1.884891585,0.120956974,-0.973229528,-0.049787124,-0.138205043,-0.179393088,-0.273459875
8/30/2000,0.013158345,28.2888,0.20594353,40.67771643,10.81070876,-0.258213291,0.72,-0.518,-0.017418301,0.292307692,0,-4.467170753,0.008800479,0.1237924,0.035992801,-0.758590256,1,1.884891585,0.100304624,-0.971894618,-0.045168661,-0.133178731,-0.172323718,-0.285831429
8/31/2000,0.012985598,28.511,0.203823733,41.07419217,11.06034123,-0.327648629,0.72,-0.582,-0.017418301,0.284615385,0,-4.329185377,0.012389011,0.1237924,0.035992801,-0.744107168,1,1.884891585,0.087340812,-0.97058099,-0.061987002,-0.135793035,-0.207392054,-0.291802087
9/1/2000,0.01297229,28.5976,0.203578917,41.14577479,11.10494899,-0.367408697,0.71,-0.582,-0.017418301,0.276923077,0,-4.703142688,0.016937109,-0.0074416,0.035992801,-0.746798597,1,1.882991319,0.116809872,-0.969288306,-0.058525916,-0.099643681,-0.253566763,-0.294400762
9/5/2000,0.013076797,28.3426,0.203574773,40.76349546,10.95169816,-0.351439972,0.71,-0.549,-0.017418301,0.261538462,0,-4.896521344,0.021807724,-0.0074416,0.035992801,-0.767300492,1,1.882991319,0.128518851,-0.968016231,-0.048117566,-0.108988514,-0.229804351,-0.286417732
9/6/2000,0.01322708,28.0723,0.207434451,40.35063131,10.6342466,-0.311155424,0.72,-0.496,-0.017418301,0.253846154,0,-5.030010672,0.023513098,-0.0074416,0.035992801,-0.795572913,1,1.882991319,0.152957505,-0.966764437,-0.057411912,-0.104969683,-0.246097226,-0.299173547
9/7/2000,0.013114723,28.2715,0.205956255,40.61626505,10.81256183,-0.278426728,0.72,-0.446,-0.017418301,0.246153846,0,-4.908255336,0.029731378,-0.0074416,0.035992801,-0.796460121,1,1.882991319,0.172592267,-0.965532601,-0.069215857,-0.092406598,-0.247095179,-0.32483842
9/8/2000,0.01320501,28.115,0.207112234,40.38800889,10.66894216,-0.286559902,0.71,-0.414,-0.017418301,0.238461538,0,-4.753377668,0.032134716,-0.0074416,0.035992801,-0.773467166,1,1.882991319,0.107576601,-0.964320404,-0.074634142,-0.079563287,-0.261568997,-0.313286442
9/11/2000,0.013224318,28.0161,0.207869957,40.2347305,10.58947417,-0.255225252,0.73,-0.397,-0.017418301,0.230769231,0,-4.674738834,0.033246517,-0.0074416,0.035992801,-0.800260923,1,1.882991319,0.101762368,-0.963127533,-0.087425335,-0.082607669,-0.240583535,-0.360242031
9/12/2000,0.013321715,27.8814,0.208899102,40.02673113,10.45722266,-0.24506319,0.76,-0.328,-0.017418301,0.223076923,0,-4.704619417,0.033716941,-0.0074416,0.035992801,-0.792797004,1,1.882991319,0.051477553,-0.96195368,-0.108372264,-0.085908432,-0.260061908,-0.361170315
9/13/2000,0.01328677,27.9267,0.208550574,40.09398385,10.50204736,-0.288169035,0.75,-0.375,-0.017418301,0.215384615,0,-4.734509709,0.033584447,-0.0074416,0.033512867,-0.775631442,1,1.882991319,0.029100599,-0.960798542,-0.077504252,-0.101990761,-0.280116588,-0.379382395
9/14/2000,0.013220173,27.8536,0.209108778,39.97333466,10.47066549,-0.223375312,0.76,-0.355,-0.017418301,0.207692308,0,-4.730954854,0.03345623,-0.0074416,0.033512867,-0.774129977,1,1.882991319,0.033425971,-0.959661821,-0.074452424,-0.12096274,-0.28146412,-0.408210505
9/15/2000,0.013515837,27.5738,0.211242316,39.55539452,10.16857443,-0.165563444,0.74,-0.297,-0.017418301,0.2,0,-4.826727427,0.033332065,-0.0074416,0.033512867,-0.817486148,1,1.882991319,0.105298652,-0.958543222,-0.082325621,-0.102702648,-0.251528862,-0.417206496
9/18/2000,0.013641398,27.2505,0.214054841,38.96949923,9.8695717,-0.132316235,0.75,-0.264,-0.017418301,0.192307692,0,-4.775063714,0.03434911,-0.0074416,0.033512867,-0.839395001,1,1.881096791,0.151668225,-0.957442458,-0.07351226,-0.101107458,-0.225671822,-0.364326101
9/19/2000,0.013518734,27.5467,0.211747766,39.37348358,10.11702398,-0.148789254,0.73,-0.3,-0.017418301,0.184615385,0,-5.051081857,0.035870357,-0.0074416,0.033512867,-0.820308872,1,1.881096791,0.099564629,-0.956359243,-0.049956678,-0.143501373,-0.211016208,-0.366172607
9/20/2000,0.013619321,27.4001,0.212870128,39.1315249,9.975536837,-0.102055973,0.73,-0.254,-0.017418301,0.176923077,0,-4.932390928,0.037864229,-0.0074416,0.033512867,-0.828432509,1,1.881096791,0.170456739,-0.955293298,-0.038210296,-0.129650899,-0.22986854,-0.365471933
9/21/2000,0.013829614,27.356,0.213255992,39.05871819,9.873317053,-0.173115838,0.73,-0.327,-0.017418301,0.169230769,0,-5.067245464,0.038605737,-0.0074416,0.033512867,-0.827971741,1,1.881096791,0.054704679,-0.954244347,-0.037454771,-0.10396211,-0.232930426,-0.352469216
9/22/2000,0.013582713,27.349,0.21321507,39.0387778,9.950331169,-0.145642304,0.71,-0.309,-0.017418301,0.161538462,0,-5.318772732,0.0370437,-0.0074416,0.033512867,-0.787590256,1,1.229275721,0.013245227,-0.953778101,-0.035544778,-0.096699266,-0.221975961,-0.330556257
9/25/2000,0.013679807,27.1684,0.214716681,38.76669574,9.785789801,-0.154026377,0.71,-0.298,-0.017418301,0.153846154,0,-5.314736366,0.036132216,-0.0074416,0.033512867,-0.782427786,1,1.229275721,-0.001898735,-0.953319288,-0.05288811,-0.079602693,-0.227805102,-0.326143766
9/26/2000,0.01385693,26.9445,0.216506452,38.43741135,9.568827819,-0.185869637,0.7,-0.371,-0.017418301,0.146153846,0,-5.217618183,0.033585333,-0.0074416,0.033512867,-0.795166536,1,1.229275721,-0.017621601,-0.95286779,-0.044977401,-0.067374638,-0.25455576,-0.30566546
9/27/2000,0.013784333,26.9285,0.216520515,38.40932644,9.5836863,-0.164082914,0.7,-0.372,-0.017418301,0.138461538,0,-5.312359092,0.031183576,-0.0074416,0.033512867,-0.79264868,1,1.229275721,-0.013889112,-0.95242349,-0.033493857,-0.077429126,-0.257012592,-0.285485739
9/28/2000,0.01360905,27.5271,0.211783642,39.25228901,10.06335484,-0.170192429,0.68,-0.422,-0.017418301,0.130769231,0,-5.147029546,0.028918063,-0.0074416,0.033512867,-0.751908777,1,0.615397594,-0.075519538,-0.951986274,-0.041749881,-0.127853009,-0.236251183,-0.309951722
9/29/2000,0.013739336,27.0552,0.215238915,38.65504174,9.706262917,-0.177183216,0.7,-0.408,-0.017418301,0.123076923,0,-6.010814773,0.028457958,-0.0074416,0.033512867,-0.771807289,1,0.615397594,-0.052427541,-0.951556029,-0.004961785,-0.063921011,-0.241389275,-0.293269024
10/2/2000,0.013718445,26.2627,0.219062849,38.63486728,9.401161203,-0.153574956,0.72,-0.386,-0.008700772,0.115384615,0,-6.604707386,0.024671893,-0.0005873,0.033512867,-0.795482885,1,0.617751722,0.048060163,-0.951132643,-0.010505967,-0.074334552,-0.233109635,-0.301453475
10/3/2000,0.013847804,26.0995,0.220843179,38.35954967,9.224368778,-0.107745054,0.71,-0.386,-0.008700772,0.107692308,0,-6.887503693,0.01998342,-0.0005873,0.033512867,-0.804499,1,0.591048645,0.067057021,-0.950716007,0.001303078,-0.094101623,-0.199577677,-0.29999769
10/4/2000,0.013733366,26.2477,0.219722271,38.55837125,9.360460737,-0.087263012,0.7,-0.366,-0.008700772,0.1,0,-7.086501847,0.017229314,-0.0005873,0.033512867,-0.785379761,1,0.591048645,0.037275422,-0.950306013,-0.005333793,-0.101516302,-0.207206125,-0.282813581
10/5/2000,0.013685743,26.2939,0.219442616,38.59853391,9.401518777,-0.119237919,0.72,-0.409,-0.008700772,0.092307692,0,-7.191950923,0.013513475,-0.0005873,0.033512867,-0.764650488,1,0.591048645,0.027899518,-0.949902557,-0.002851696,-0.099076978,-0.193580288,-0.269085355
10/6/2000,0.013988927,25.7961,0.223643602,37.85287191,8.947267973,-0.156578646,0.72,-0.435,-0.008700772,0.084615385,0,-7.249025462,0.012229512,-0.0005873,0.033512867,-0.787153081,1,-0.057981114,0.038313801,-0.949505532,0.016108147,-0.070352926,-0.17762992,-0.255182823
10/9/2000,0.014095086,25.6699,0.224668614,37.65370455,8.824254776,-0.143147483,0.72,-0.422,-0.008700772,0.076923077,0,-7.209812731,0.01101573,-0.0005873,0.033512867,-0.813990888,1,-1.3449728,0.049543744,-0.949114837,0.005157749,-0.055136085,-0.162448026,-0.251761839
10/10/2000,0.014331823,25.3919,0.227148828,37.23854225,8.551991697,-0.19090522,0.78,-0.462,-0.008700772,0.069230769,0,-7.077206365,0.010424386,-0.0005873,0.033512867,-0.856847217,1,-1.3449728,0.052912574,-0.948730371,0.009414671,-0.050799362,-0.113531154,-0.234086249
10/11/2000,0.014453199,24.9896,0.230765681,36.6245267,8.225813692,-0.185750503,0.8,-0.45,-0.008700772,0.061538462,0,-7.083653183,0.009309125,-0.0005873,0.033512867,-0.876473311,0,-1.3449728,0.057246874,-0.948352035,0.001018103,-0.028197049,-0.084754838,-0.236591057
10/12/2000,0.014823013,24.3578,0.236647183,35.67876166,7.668140707,-0.246562969,0.81,-0.462,-0.008700772,0.053846154,0,-6.819376591,0.008810192,-0.0005873,0.033512867,-0.943194757,0,-2.680208998,0.156695976,-0.947979731,0.016023975,-0.000233148,-0.067501793,-0.218654776
10/13/2000,0.014344846,25.1721,0.22902162,36.85791248,8.38538402,-0.227695868,0.8,-0.465,-0.008700772,0.046153846,0,-6.799538296,0.010004516,-0.0005873,0.033512867,-0.878872533,0,-2.680208998,0.091203164,-0.947613362,0.006368986,-0.019250155,-0.115431654,-0.246944205
10/16/2000,0.014279966,25.1845,0.228932488,36.66727329,8.382006628,-0.216026947,0.8,-0.508,-0.008700772,0.038461538,0,-6.839269148,0.011133112,-0.0005873,0.034564958,-0.843451956,0,-3.381889221,0.046635743,-0.947252835,0.010989718,-0.023613987,-0.127995082,-0.23209138
10/17/2000,0.014644243,24.7418,0.232639293,35.99842347,7.966864594,-0.270433997,0.79,-0.626,-0.008700772,0.030769231,0,-6.610584574,0.012199309,-0.0005873,0.034564958,-0.867418992,0,-3.381889221,0.064477899,-0.946898055,0.016420368,-0.005250915,-0.094084978,-0.218705169
10/18/2000,0.014698798,24.5867,0.234521576,35.77809637,7.829712366,-0.271817549,0.81,-0.63,-0.008700772,0.023076923,0,-6.729692287,0.014314499,-0.0005873,0.034564958,-0.866516591,0,-3.381889221,0.158941108,-0.946548932,0.018887216,0.01352087,-0.083575674,-0.212493602
10/19/2000,0.014167832,25.4483,0.22643902,37.00952094,8.601723761,-0.279077796,0.8,-0.652,-0.008700772,0.015384615,0,-6.139246143,0.015758127,-0.0005873,0.034564958,-0.813781531,1,-3.381889221,0.160858022,-0.946205374,-0.033788334,-0.017769786,-0.102830683,-0.233019268
10/20/2000,0.014104541,25.587,0.225210008,37.21555449,8.720819903,-0.297033097,0.8,-0.672,-0.008700772,0.007692308,0,-5.975573072,0.01712058,-0.0005873,0.034564958,-0.823237721,1,-3.381889221,0.188563218,-0.940304739,-0.036137271,-0.028624832,-0.111565514,-0.23478464
10/23/2000,0.014041812,25.5866,0.225260739,37.17327599,8.732262475,-0.339271044,0.82,-0.75,-0.008700772,0,0,-5.825386536,0.018405954,-0.0005873,0.034564958,-0.831956139,1,-4.062705068,0.193881001,-0.934498178,-0.05403538,-0.029688846,-0.097243584,-0.258067672
10/24/2000,0.014136109,25.627,0.224875756,37.22421826,8.73188456,-0.303122918,0.85,-0.736,-0.008700772,0,0,-5.838743268,0.019618161,-0.0005873,0.034564958,-0.829571442,1,-4.721205159,0.174738752,-0.928784192,-0.041145992,-0.024589444,-0.098144401,-0.277064854
10/25/2000,0.014476389,25.0294,0.230340443,36.32815715,8.196760321,-0.230213065,0.85,-0.687,-0.008700772,0,0,-5.497721634,0.020209892,-0.0005873,0.034564958,-0.839440274,0,-4.721205159,0.156682199,-0.923161304,-0.011739828,0.006448502,-0.08907426,-0.253019826
10/26/2000,0.014436674,25.0238,0.230361668,36.30460551,8.202956002,-0.220468707,0.85,-0.669,-0.008700772,0,0,-5.927960817,0.020767023,-0.0005873,0.034564958,-0.841615118,0,-4.798259592,0.206157224,-0.917628063,-0.02099665,0.001149994,-0.074400048,-0.229993938
10/27/2000,0.014167832,25.2786,0.227951401,36.69596606,8.470849188,-0.194170979,0.84,-0.622,-0.008700772,0,0,-6.102080408,0.020741639,-0.0005873,0.034564958,-0.803401829,1,-5.446772456,0.163921328,-0.912183039,-0.027685133,-0.004438721,-0.087885543,-0.238173521
10/30/2000,0.014041812,25.5955,0.224916219,37.19182833,8.747531249,-0.172245624,0.84,-0.623,-0.008700772,0,0,-6.144590204,0.02071638,-0.0005873,0.034564958,-0.792655996,1,-5.435301976,0.14928597,-0.906824826,-0.061715993,-0.035802713,-0.103450987,-0.237625965
10/31/2000,0.013803915,26.1468,0.220201264,37.99732786,9.216086865,-0.150686422,0.84,-0.638,-0.008700772,0,0,-5.897445102,0.020142735,-0.0005873,0.034564958,-0.773248189,1,-4.787440936,0.131872656,-0.90155204,-0.083243221,-0.053962676,-0.129689017,-0.244944466
11/1/2000,0.013850845,25.9954,0.221547732,37.76807324,9.089571368,-0.157019659,0.82,-0.625,-0.008700772,0,0,-5.721122551,0.019052203,0.0305316,0.034564958,-0.787900934,1,-5.435301976,0.104191608,-0.896363318,-0.07012584,-0.049738391,-0.124236669,-0.241944021
11/2/2000,0.013828098,26.1173,0.220531481,37.94490138,9.183288855,-0.15833063,0.82,-0.649,-0.008700772,0.007692308,0,-5.670961276,0.019116586,0.0305316,0.034564958,-0.779172621,1,-4.787440936,0.118282546,-0.89125732,-0.036925824,-0.063165356,-0.136825391,-0.244474665
11/3/2000,0.013820536,26.0873,0.220726189,37.88977888,9.164426717,-0.068172809,0.81,-0.567,-0.008700772,0.015384615,0,-5.432730638,0.018629435,0.0305316,0.034564958,-0.786336375,1,-4.787440936,0.116255618,-0.886232728,-0.054171586,-0.068277685,-0.133077898,-0.241751643
11/6/2000,0.013724415,26.2181,0.219799543,38.02404692,9.274978793,-0.039501923,0.81,-0.58,-0.008700772,0.023076923,0,-5.076615319,0.017075918,0.0305316,0.034564958,-0.78106719,1,-5.435301976,0.079459595,-0.881288244,-0.063889377,-0.085550602,-0.13650929,-0.24736824
11/7/2000,0.013727389,26.2041,0.219968764,38.00376238,9.262379545,-0.028025941,0.81,-0.548,-0.008700772,0.030769231,0,-4.831207659,0.015062226,0.0305316,0.034564958,-0.794820544,1,-4.787440936,0.063660663,-0.87642259,-0.044250838,-0.073569285,-0.108230346,-0.228751584
11/8/2000,0.014038687,25.7922,0.223473675,37.39260708,8.86804284,-0.038374208,0.82,-0.537,-0.008700772,0.038461538,0,-4.60380383,0.012613838,0.0305316,0.034564958,-0.82101872,1,-5.435301976,0.069121812,-0.87163451,-0.020850519,-0.066356703,-0.089607946,-0.210989833
11/9/2000,0.01409195,25.6369,0.224688806,37.13862319,8.740739932,-0.067232358,0.82,-0.566,-0.008700772,0.046153846,0,-4.522551915,0.009754259,0.0305316,0.034564958,-0.838272236,1,-5.45155362,0.060145668,-0.866922767,-0.020900549,-0.062036191,-0.080411786,-0.203580985
11/10/2000,0.014443271,25.0044,0.230329832,36.22134064,8.185122365,-0.107408178,0.8,-0.583,-0.008700772,0.053846154,0,-4.266725957,0.00650504,0.0305316,0.034564958,-0.86184714,0,-6.737421672,0.071578726,-0.862286144,-0.004394773,-0.029245304,-0.039687007,-0.18202877
11/13/2000,0.01455648,24.7351,0.232780093,35.81995972,7.96003322,-0.122330561,0.8,-0.599,-0.008700772,0.061538462,0,-4.014812979,0.003431157,0.0305316,0.03271862,-0.878233666,0,-6.719708522,0.080623091,-0.857723443,-0.007674087,-0.037496995,-0.031483748,-0.160354234
11/14/2000,0.014183734,25.3193,0.227407104,36.64872612,8.484636405,-0.131103941,0.81,-0.606,-0.008700772,0.069230769,0,-3.786256489,-0.002205602,0.0305316,0.03271862,-0.866788305,1,-7.420128492,0.087767718,-0.853233486,-0.052551885,-0.078187289,-0.070313386,-0.190860021
11/15/2000,0.014139277,25.436,0.22632115,36.75572578,8.573557227,-0.172179705,0.82,-0.649,-0.008700772,0.076923077,0,-3.544728245,-0.007000555,0.0305316,0.034503272,-0.883686228,1,-6.773962631,0.106360328,-0.848815113,-0.049461704,-0.101816358,-0.072070479,-0.200747448
11/16/2000,0.014364418,25.1128,0.229257892,36.2820767,8.273705976,-0.210602904,0.82,-0.669,-0.008700772,0.084615385,0,-3.309964122,-0.010454668,0.0305316,0.034503272,-0.884454272,0,-6.773962631,0.078454183,-0.844467182,-0.049840033,-0.091105728,-0.071292458,-0.176445187
11/17/2000,0.014441631,25.0435,0.230165489,36.14939116,8.188812503,-0.172670336,0.82,-0.641,-0.008700772,0.092307692,0,-3.120182061,-0.012638295,0.0305316,0.034503272,-0.904495766,0,-6.773962631,0.127064338,-0.840188572,-0.078278552,-0.093319065,-0.07575947,-0.16695173
11/20/2000,0.014651046,24.5836,0.234406132,35.47513803,7.800936405,-0.196335841,0.84,-0.667,-0.008700772,0.1,0,-2.807191031,-0.013616469,0.0305316,0.034503272,-0.927691782,0,-7.420128492,0.095253395,-0.835978175,-0.05178656,-0.057458136,-0.073016558,-0.155295864
11/21/2000,0.014576634,24.6698,0.233404911,35.58924275,7.887249335,-0.217639533,0.87,-0.699,-0.008700772,0.107692308,0,-2.842245515,-0.016736538,0.0305316,0.034503272,-0.925401071,0,-7.420128492,0.105803035,-0.827421849,-0.031193641,-0.068664238,-0.070350955,-0.177232661
11/22/2000,0.014933435,24.2088,0.237518408,34.91850918,7.466778234,-0.241537352,0.87,-0.735,-0.008700772,0.115384615,0,-2.801322758,-0.018603456,0.0305316,0.034503272,-0.955885016,0,-7.420128492,0.100038857,-0.819001937,-0.005436877,-0.064355028,-0.047774693,-0.148214333
11/24/2000,0.014634066,24.5746,0.237518408,35.4202787,7.70960743,-0.237503679,0.87,-0.741,-0.008700772,0.130769231,0,-2.692411379,-0.020377919,0.0305316,0.034503272,-0.936624633,0,-7.420128492,0.100038857,-0.810716265,-0.009623056,-0.077886814,-0.057250921,-0.163443948
11/27/2000,0.014506323,24.6909,0.233132839,35.59949801,7.921648808,-0.233537367,0.8,-0.689,-0.008700772,0.138461538,0,-2.402455689,-0.020965527,0.0305316,0.034503272,-0.924160243,0,-7.420128492,0.073586301,-0.802562693,-0.010994487,-0.088934556,-0.04969608,-0.177212205
11/28/2000,0.014760637,24.4609,0.235194506,35.24887169,7.686038424,-0.270935893,0.81,-0.696,-0.008700772,0.146153846,0,-2.361727845,-0.022626273,0.0305316,0.034503272,-0.914884154,0,-7.392233951,0.044212697,-0.794539114,-0.011903603,-0.073499608,-0.050706916,-0.154517489
11/29/2000,0.014788292,24.5705,0.234268847,35.39167007,7.750734712,-0.323442664,0.81,-0.69,-0.008700772,0.153846154,0,-2.595663922,-0.024206416,0.0305316,0.034503272,-0.921644484,0,-7.392233951,0.038562541,-0.786643456,-0.044682464,-0.067915032,-0.049611719,-0.136791123
11/30/2000,0.014917557,24.0766,0.239400541,34.67011681,7.35276417,-0.373105971,0.81,-0.734,-0.008700772,0.161538462,0,-2.591881961,-0.026262782,0.0305316,0.034503272,-0.930659402,0,-7.392233951,0.020915014,-0.778873679,0.024496908,-0.041188045,-0.038758141,-0.119276603
12/1/2000,0.014924602,24.0827,0.239486541,34.66700437,7.349483985,-0.332459601,0.82,-0.714,-0.008700772,0.169230769,0,-2.787440981,-0.029327177,-0.0111333,0.034503272,-0.905652524,0,-7.392233951,-0.041596211,-0.771227777,0.013675517,-0.039144988,-0.047362157,-0.127049509
12/4/2000,0.014798685,24.2701,0.237231039,34.91318209,7.525285909,-0.279709126,0.82,-0.611,-0.008700772,0.176923077,0,-2.77082049,-0.031691755,-0.0111333,0.034503272,-0.906974738,0,-7.392233951,-0.080289068,-0.763703775,-0.02029559,-0.071599019,-0.053577184,-0.150422961
12/5/2000,0.014328567,25.2219,0.228357425,36.26112217,8.333037832,-0.405816884,0.81,-0.651,-0.008700772,0.184615385,0,-2.266510245,-0.035612331,-0.0111333,0.034503272,-0.848965917,1,-6.748693736,-0.167080133,-0.756299728,-0.060398537,-0.153923082,-0.103172234,-0.191390994
12/6/2000,0.01456152,24.7523,0.232731335,35.5897205,7.929905044,-0.489503342,0.8,-0.757,-0.008700772,0.192307692,0,-1.883805123,-0.038237648,-0.0111333,0.034503272,-0.89512701,0,-7.392233951,-0.170244455,-0.749013725,-0.03820603,-0.120815836,-0.102441194,-0.172730711
